"Country","Country_Code","Indicator","Series_Code","Value","Year","Period"
"Latin America & Caribbean","LCN","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Latin America & Caribbean","LCN","Account, male (% age 15+)","account.t.d.2",44.16,2011,"Pre-COVID"
"Latin America & Caribbean","LCN","Account, male (% age 15+)","account.t.d.2",55.04,2014,"Pre-COVID"
"Latin America & Caribbean","LCN","Account, male (% age 15+)","account.t.d.2",58.68,2017,"Pre-COVID"
"Latin America & Caribbean","LCN","Account, male (% age 15+)","account.t.d.2",76.97,2021,"Post-COVID"
"Latin America & Caribbean","LCN","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Latin America & Caribbean","LCN","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Latin America & Caribbean","LCN","Borrowed any money (% age 15+)","borrow.any",42.41,2014,"Pre-COVID"
"Latin America & Caribbean","LCN","Borrowed any money (% age 15+)","borrow.any",37.95,2017,"Pre-COVID"
"Latin America & Caribbean","LCN","Borrowed any money (% age 15+)","borrow.any",51.32,2021,"Post-COVID"
"Latin America & Caribbean","LCN","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Latin America & Caribbean","LCN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Latin America & Caribbean","LCN","Made a digital payment (% age 15+)","g20.made.t.d",34.15,2014,"Pre-COVID"
"Latin America & Caribbean","LCN","Made a digital payment (% age 15+)","g20.made.t.d",36.29,2017,"Pre-COVID"
"Latin America & Caribbean","LCN","Made a digital payment (% age 15+)","g20.made.t.d",59.18,2021,"Post-COVID"
"Latin America & Caribbean","LCN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Latin America & Caribbean","LCN","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Latin America & Caribbean","LCN","Saved any money (% age 15+)","save.any",40.29,2014,"Pre-COVID"
"Latin America & Caribbean","LCN","Saved any money (% age 15+)","save.any",37.6,2017,"Pre-COVID"
"Latin America & Caribbean","LCN","Saved any money (% age 15+)","save.any",42.08,2021,"Post-COVID"
"Latin America & Caribbean","LCN","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account (% age 15+)","account.t.d",39.39,2011,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account (% age 15+)","account.t.d",51.56,2014,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account (% age 15+)","account.t.d",54.49,2017,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account (% age 15+)","account.t.d",72.95,2021,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, female (% age 15+)","account.t.d.1",34.91,2011,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, female (% age 15+)","account.t.d.1",48.78,2014,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, female (% age 15+)","account.t.d.1",51.38,2017,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, female (% age 15+)","account.t.d.1",69.32,2021,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, male (% age 15+)","account.t.d.2",44.21,2011,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, male (% age 15+)","account.t.d.2",54.52,2014,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, male (% age 15+)","account.t.d.2",57.91,2017,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, male (% age 15+)","account.t.d.2",76.56,2021,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Borrowed any money (% age 15+)","borrow.any",42.44,2014,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Borrowed any money (% age 15+)","borrow.any",37.58,2017,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Borrowed any money (% age 15+)","borrow.any",51.62,2021,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Made a digital payment (% age 15+)","g20.made.t.d",33.58,2014,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Made a digital payment (% age 15+)","g20.made.t.d",35.48,2017,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Made a digital payment (% age 15+)","g20.made.t.d",58.35,2021,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Saved any money (% age 15+)","save.any",40.42,2014,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Saved any money (% age 15+)","save.any",37.13,2017,"Pre-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Saved any money (% age 15+)","save.any",41.4,2021,"Post-COVID"
"Latin America & Caribbean (excluding high income)","LAC","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Low & middle income","LMY","Account (% age 15+)","account.t.d",41.66,2011,"Pre-COVID"
"Low & middle income","LMY","Account (% age 15+)","account.t.d",54.99,2014,"Pre-COVID"
"Low & middle income","LMY","Account (% age 15+)","account.t.d",62.98,2017,"Pre-COVID"
"Low & middle income","LMY","Account (% age 15+)","account.t.d",71.38,2021,"Post-COVID"
"Low & middle income","LMY","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Low & middle income","LMY","Account, female (% age 15+)","account.t.d.1",36.92,2011,"Pre-COVID"
"Low & middle income","LMY","Account, female (% age 15+)","account.t.d.1",50.66,2014,"Pre-COVID"
"Low & middle income","LMY","Account, female (% age 15+)","account.t.d.1",58.64,2017,"Pre-COVID"
"Low & middle income","LMY","Account, female (% age 15+)","account.t.d.1",68.47,2021,"Post-COVID"
"Low & middle income","LMY","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Low & middle income","LMY","Account, male (% age 15+)","account.t.d.2",46.48,2011,"Pre-COVID"
"Low & middle income","LMY","Account, male (% age 15+)","account.t.d.2",59.36,2014,"Pre-COVID"
"Low & middle income","LMY","Account, male (% age 15+)","account.t.d.2",67.41,2017,"Pre-COVID"
"Low & middle income","LMY","Account, male (% age 15+)","account.t.d.2",74.2,2021,"Post-COVID"
"Low & middle income","LMY","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Low & middle income","LMY","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Low & middle income","LMY","Borrowed any money (% age 15+)","borrow.any",47.48,2014,"Pre-COVID"
"Low & middle income","LMY","Borrowed any money (% age 15+)","borrow.any",43.8,2017,"Pre-COVID"
"Low & middle income","LMY","Borrowed any money (% age 15+)","borrow.any",50.07,2021,"Post-COVID"
"Low & middle income","LMY","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Low & middle income","LMY","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Low & middle income","LMY","Made a digital payment (% age 15+)","g20.made.t.d",26.08,2014,"Pre-COVID"
"Low & middle income","LMY","Made a digital payment (% age 15+)","g20.made.t.d",35.57,2017,"Pre-COVID"
"Low & middle income","LMY","Made a digital payment (% age 15+)","g20.made.t.d",50.79,2021,"Post-COVID"
"Low & middle income","LMY","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Low & middle income","LMY","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Low & middle income","LMY","Saved any money (% age 15+)","save.any",53.25,2014,"Pre-COVID"
"Low & middle income","LMY","Saved any money (% age 15+)","save.any",43.11,2017,"Pre-COVID"
"Low & middle income","LMY","Saved any money (% age 15+)","save.any",42.37,2021,"Post-COVID"
"Low & middle income","LMY","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Low income","LIC","Account (% age 15+)","account.t.d",10.05,2011,"Pre-COVID"
"Low income","LIC","Account (% age 15+)","account.t.d",18.74,2014,"Pre-COVID"
"Low income","LIC","Account (% age 15+)","account.t.d",31.53,2017,"Pre-COVID"
"Low income","LIC","Account (% age 15+)","account.t.d",38.99,2021,"Post-COVID"
"Low income","LIC","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Low income","LIC","Account, female (% age 15+)","account.t.d.1",7.59,2011,"Pre-COVID"
"Low income","LIC","Account, female (% age 15+)","account.t.d.1",15.32,2014,"Pre-COVID"
"Low income","LIC","Account, female (% age 15+)","account.t.d.1",26.33,2017,"Pre-COVID"
"Low income","LIC","Account, female (% age 15+)","account.t.d.1",34.5,2021,"Post-COVID"
"Low income","LIC","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Low income","LIC","Account, male (% age 15+)","account.t.d.2",12.54,2011,"Pre-COVID"
"Low income","LIC","Account, male (% age 15+)","account.t.d.2",22.22,2014,"Pre-COVID"
"Low income","LIC","Account, male (% age 15+)","account.t.d.2",36.91,2017,"Pre-COVID"
"Low income","LIC","Account, male (% age 15+)","account.t.d.2",43.86,2021,"Post-COVID"
"Low income","LIC","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Low income","LIC","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Low income","LIC","Borrowed any money (% age 15+)","borrow.any",52.66,2014,"Pre-COVID"
"Low income","LIC","Borrowed any money (% age 15+)","borrow.any",44.57,2017,"Pre-COVID"
"Low income","LIC","Borrowed any money (% age 15+)","borrow.any",57.56,2021,"Post-COVID"
"Low income","LIC","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Low income","LIC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Low income","LIC","Made a digital payment (% age 15+)","g20.made.t.d",9.52,2014,"Pre-COVID"
"Low income","LIC","Made a digital payment (% age 15+)","g20.made.t.d",18.43,2017,"Pre-COVID"
"Low income","LIC","Made a digital payment (% age 15+)","g20.made.t.d",32.71,2021,"Post-COVID"
"Low income","LIC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Low income","LIC","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Low income","LIC","Saved any money (% age 15+)","save.any",49.03,2014,"Pre-COVID"
"Low income","LIC","Saved any money (% age 15+)","save.any",47.44,2017,"Pre-COVID"
"Low income","LIC","Saved any money (% age 15+)","save.any",43.96,2021,"Post-COVID"
"Low income","LIC","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Lower middle income","LMC","Account (% age 15+)","account.t.d",30.45,2011,"Pre-COVID"
"Lower middle income","LMC","Account (% age 15+)","account.t.d",43.7,2014,"Pre-COVID"
"Lower middle income","LMC","Account (% age 15+)","account.t.d",58.27,2017,"Pre-COVID"
"Lower middle income","LMC","Account (% age 15+)","account.t.d",62.38,2021,"Post-COVID"
"Lower middle income","LMC","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Lower middle income","LMC","Account, female (% age 15+)","account.t.d.1",24.75,2011,"Pre-COVID"
"Lower middle income","LMC","Account, female (% age 15+)","account.t.d.1",37.47,2014,"Pre-COVID"
"Lower middle income","LMC","Account, female (% age 15+)","account.t.d.1",53.42,2017,"Pre-COVID"
"Lower middle income","LMC","Account, female (% age 15+)","account.t.d.1",59.23,2021,"Post-COVID"
"Lower middle income","LMC","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Lower middle income","LMC","Account, male (% age 15+)","account.t.d.2",36.15,2011,"Pre-COVID"
"Lower middle income","LMC","Account, male (% age 15+)","account.t.d.2",49.89,2014,"Pre-COVID"
"Lower middle income","LMC","Account, male (% age 15+)","account.t.d.2",63.17,2017,"Pre-COVID"
"Lower middle income","LMC","Account, male (% age 15+)","account.t.d.2",65.49,2021,"Post-COVID"
"Lower middle income","LMC","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Lower middle income","LMC","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Lower middle income","LMC","Borrowed any money (% age 15+)","borrow.any",49.5,2014,"Pre-COVID"
"Lower middle income","LMC","Borrowed any money (% age 15+)","borrow.any",43.58,2017,"Pre-COVID"
"Lower middle income","LMC","Borrowed any money (% age 15+)","borrow.any",45.81,2021,"Post-COVID"
"Lower middle income","LMC","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Lower middle income","LMC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Lower middle income","LMC","Made a digital payment (% age 15+)","g20.made.t.d",17.62,2014,"Pre-COVID"
"Lower middle income","LMC","Made a digital payment (% age 15+)","g20.made.t.d",23.01,2017,"Pre-COVID"
"Lower middle income","LMC","Made a digital payment (% age 15+)","g20.made.t.d",30.4,2021,"Post-COVID"
"Lower middle income","LMC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Lower middle income","LMC","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Lower middle income","LMC","Saved any money (% age 15+)","save.any",45.33,2014,"Pre-COVID"
"Lower middle income","LMC","Saved any money (% age 15+)","save.any",40.1,2017,"Pre-COVID"
"Lower middle income","LMC","Saved any money (% age 15+)","save.any",32.55,2021,"Post-COVID"
"Lower middle income","LMC","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Middle East & North Africa","MEA","Account (% age 15+)","account.t.d",37.76,2011,"Pre-COVID"
"Middle East & North Africa","MEA","Account (% age 15+)","account.t.d",NA,2014,"Pre-COVID"
"Middle East & North Africa","MEA","Account (% age 15+)","account.t.d",47.51,2017,"Pre-COVID"
"Middle East & North Africa","MEA","Account (% age 15+)","account.t.d",52.84,2021,"Post-COVID"
"Middle East & North Africa","MEA","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Middle East & North Africa","MEA","Account, female (% age 15+)","account.t.d.1",28.35,2011,"Pre-COVID"
"Middle East & North Africa","MEA","Account, female (% age 15+)","account.t.d.1",NA,2014,"Pre-COVID"
"Middle East & North Africa","MEA","Account, female (% age 15+)","account.t.d.1",37.99,2017,"Pre-COVID"
"Middle East & North Africa","MEA","Account, female (% age 15+)","account.t.d.1",45.55,2021,"Post-COVID"
"Middle East & North Africa","MEA","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Middle East & North Africa","MEA","Account, male (% age 15+)","account.t.d.2",46.77,2011,"Pre-COVID"
"Middle East & North Africa","MEA","Account, male (% age 15+)","account.t.d.2",NA,2014,"Pre-COVID"
"Middle East & North Africa","MEA","Account, male (% age 15+)","account.t.d.2",56.84,2017,"Pre-COVID"
"Middle East & North Africa","MEA","Account, male (% age 15+)","account.t.d.2",59.58,2021,"Post-COVID"
"Middle East & North Africa","MEA","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Middle East & North Africa","MEA","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Middle East & North Africa","MEA","Borrowed any money (% age 15+)","borrow.any",NA,2014,"Pre-COVID"
"Middle East & North Africa","MEA","Borrowed any money (% age 15+)","borrow.any",44.56,2017,"Pre-COVID"
"Middle East & North Africa","MEA","Borrowed any money (% age 15+)","borrow.any",52.41,2021,"Post-COVID"
"Middle East & North Africa","MEA","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Middle East & North Africa","MEA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Middle East & North Africa","MEA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014,"Pre-COVID"
"Middle East & North Africa","MEA","Made a digital payment (% age 15+)","g20.made.t.d",27.66,2017,"Pre-COVID"
"Middle East & North Africa","MEA","Made a digital payment (% age 15+)","g20.made.t.d",36.83,2021,"Post-COVID"
"Middle East & North Africa","MEA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Middle East & North Africa","MEA","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Middle East & North Africa","MEA","Saved any money (% age 15+)","save.any",NA,2014,"Pre-COVID"
"Middle East & North Africa","MEA","Saved any money (% age 15+)","save.any",33.44,2017,"Pre-COVID"
"Middle East & North Africa","MEA","Saved any money (% age 15+)","save.any",38.59,2021,"Post-COVID"
"Middle East & North Africa","MEA","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account (% age 15+)","account.t.d",32.96,2011,"Pre-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account (% age 15+)","account.t.d",NA,2014,"Pre-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account (% age 15+)","account.t.d",43.42,2017,"Pre-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account (% age 15+)","account.t.d",48.09,2021,"Post-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account, female (% age 15+)","account.t.d.1",25.59,2011,"Pre-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account, female (% age 15+)","account.t.d.1",NA,2014,"Pre-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account, female (% age 15+)","account.t.d.1",34.91,2017,"Pre-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account, female (% age 15+)","account.t.d.1",41.69,2021,"Post-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account, male (% age 15+)","account.t.d.2",40.2,2011,"Pre-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account, male (% age 15+)","account.t.d.2",NA,2014,"Pre-COVID"
"Middle East & North Africa (excluding high income)","MNA","Account, male (% age 15+)","account.t.d.2",52.25,2017,"Pre-COVID"
